id,gender,mcat,scat,name,color,season,usage,brand,price,no of ratings,avg rating,url
27421,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Blue,Winter,Casual,Jockey Women Blue Lounge Pants,1416,79,2.9,http://assets.myntassets.com/assets/images/27421/2015/11/23/11448283185049-Jockey-Women-Blue-Lounge-Pants-3621448283184622-1.jpg
33213,Women,Apparel,Topwear,Tops,Magenta,Summer,Casual,Sepia Women Printed Magenta Top,1597,32,2.5,http://assets.myntassets.com/v1/images/style/properties/cd2a1ae491facf0acf36443998a0c217_images.jpg
39729,Women,Apparel,Topwear,Tops,Olive,Summer,Casual,Arrow Woman Olive Top,1802,346,4.4,http://assets.myntassets.com/v1/images/style/properties/3d8b78b013627f7e9d738ccec2972480_images.jpg
11143,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,Scullers Men Price Catch Black Shirts,2510,299,3.3,http://assets.myntassets.com/v1/images/style/properties/62f33289f2a1cbc88d6f8557a2c33638_images.jpg
56684,Women,Apparel,Saree,Sarees,Beige,Fall,Ethnic,Fabindia Beige & Maroon Mull Printed Saree,1261,358,3.7,http://assets.myntassets.com/v1/images/style/properties/Fabindia-Printed-Beige-Sari_b2b862ad19c18dc983c5cf843fe56bcc_images.jpg
4988,Women,Apparel,Dress,Dresses,White,Summer,Casual,Gini and Jony Girl's Vanya White Polka Dot Kidswear,1154,453,2.7,http://assets.myntassets.com/v1/images/style/properties/e7559ae62df37abf5338b7992aa8c628_images.jpg
44341,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Indian Terrain Men Blue T-shirt,1927,187,2.6,http://assets.myntassets.com/v1/images/style/properties/f202fe30bd9441e163b7fbcfcb53e8c2_images.jpg
33021,Women,Apparel,Topwear,Kurtas,Cream,Summer,Ethnic,Mother Earth Women Printed Cream Kurta,1875,163,2.3,http://assets.myntassets.com/v1/images/style/properties/051884f22b637d9cf40922baecd8ff20_images.jpg
11371,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,United Colors Of Benetton Men Summer Black Shirts,2801,103,2.4,http://assets.myntassets.com/v1/images/style/properties/79e693b484848f12265b4dd4a155fae9_images.jpg
41401,Women,Apparel,Topwear,Tops,White,Summer,Casual,Wrangler Women White Smocked Top,1377,64,3.0,http://assets.myntassets.com/v1/images/style/properties/907aca262d340d45f49d7d3690fdc953_images.jpg
4386,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Wrangler Cowboy Photo T-shirt,1561,345,2.3,http://assets.myntassets.com/v1/images/style/properties/dc7e36dcafbb8aeb71dc2ebbd4427ca7_images.jpg
29789,Men,Apparel,Topwear,Tshirts,Pink,Summer,Casual,Basics Men Pack of 3 T-shirt,2581,325,3.0,http://assets.myntassets.com/v1/images/style/properties/b5fe34a5c5a88054357f33b0d2b4ce46_images.jpg
7503,Men,Apparel,Topwear,Tshirts,Blue,Summer,Sports,Nike Men's As Icon Blue T-shirt,218,208,2.7,http://assets.myntassets.com/v1/images/style/properties/4642a9cf2604998cd7665a76a2bf87c1_images.jpg
34204,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,Casual,Proline Men Navy Track Pants,232,259,4.3,http://assets.myntassets.com/v1/images/style/properties/15324570d805103032f3a593d495aafe_images.jpg
13426,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,United Colors of Benetton Men Stripes Red  Polo T-shirts,1808,347,4.3,http://assets.myntassets.com/v1/images/style/properties/6723c5b48a019f7940ac913e35240620_images.jpg
13846,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,John Miller Men Stripes Blue Shirts,1116,295,4.5,http://assets.myntassets.com/v1/images/style/properties/5f2cc2a725967d426cc03f4a3fbb93c1_images.jpg
46278,Women,Apparel,Topwear,Tunics,Red,Summer,Casual,109F Women Red & White Striped Tunic,1990,104,4.7,http://assets.myntassets.com/v1/images/style/properties/279197619f868018854ce9bf9b812b87_images.jpg
16508,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,Locomotive Men Washed Blue Jeans,913,126,3.6,http://assets.myntassets.com/v1/images/style/properties/6cb6a14583b044dca0a0bd9efc2fc4c7_images.jpg
19540,Men,Apparel,Topwear,Sweaters,Blue,Summer,Casual,United Colors of Benetton Men Solid Blue Sweater,465,495,4.2,http://assets.myntassets.com/v1/images/style/properties/339f3148805bd725b88cebe54fd52d45_images.jpg
7963,Men,Apparel,Topwear,Tshirts,White,Fall,Sports,Puma Men's Large Logo Graphic White French T-shirt,2505,367,2.1,http://assets.myntassets.com/v1/images/style/properties/7f50a98d2319c37ba993f4bd39ec1df9_images.jpg
39147,Women,Apparel,Apparel Set,Kurta Sets,Purple,Fall,Ethnic,Aneri Women Purple Salwar Suit,2287,486,2.5,http://assets.myntassets.com/v1/images/style/properties/Aneri-Women-Blue-Salwar-Suit_310b83bb9b3c42c1b2a9a0b63e612c78_images.jpg
57138,Women,Apparel,Bottomwear,Trousers,Brown,Summer,Casual,Elle Women Brown Trousers,2964,250,3.4,http://assets.myntassets.com/v1/images/style/properties/Elle-Women-Brown-Trousers_a7f66d28a9214c62dc8073fa66146018_images.jpg
15983,Men,Apparel,Topwear,Shirts,Burgundy,Fall,Casual,Turtle Solid Men  Burgundy Shirt,2853,420,3.6,http://assets.myntassets.com/v1/images/style/properties/5dca5cfae72251582c7f14ac099212f3_images.jpg
20258,Men,Apparel,Topwear,Tshirts,Brown,Fall,Casual,Wrangler Men Polo Charcoal T-shirt,2684,425,4.0,http://assets.myntassets.com/v1/images/style/properties/bf97cd1840466577838074675a9cbe1f_images.jpg
26993,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Jealous 21 Women Washed Blue Jeans,1820,378,2.8,http://assets.myntassets.com/v1/images/style/properties/6220c2b37ad0a42be62fb92b1d6c7e14_images.jpg
13248,Men,Apparel,Bottomwear,Trousers,Brown,Fall,Casual,Palm Tree Kids Boy Solid Brown Trousers,1650,357,3.2,http://assets.myntassets.com/v1/images/style/properties/5f064c454ce1578a2a667d28872a0453_images.jpg
43538,Women,Apparel,Topwear,Tops,Blue,Summer,Casual,French Connection Women Blue Top,545,405,3.9,http://assets.myntassets.com/v1/images/style/properties/French-Connection-Women-Blue-Top_1230fe55a5335d7405f43cb5c43b3c90_images.jpg
8325,Boys,Apparel,Topwear,Tshirts,Yellow,Fall,Casual,Doodle Boy's Athletic 77 Dept Yellow Teen Kidswear,199,316,4.3,http://assets.myntassets.com/v1/images/style/properties/e046ebf7dbb7ae5d9dd7980c21d264ac_images.jpg
31118,Girls,Apparel,Topwear,Tops,Red,Summer,Casual,Gini and Jony Girls Red Top,2000,140,2.8,http://assets.myntassets.com/v1/images/style/properties/1e3b40d501f5fbbceeab3879db474932_images.jpg
5862,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,ADIDAS Men's Stripe Black T-shirt,1816,120,4.0,http://assets.myntassets.com/v1/images/style/properties/9f9f083996862e825eb0ffb32ed9db31_images.jpg
58726,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Puma Men Grey T-shirt,1373,18,2.1,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_cf275e8d9abdab9e307d6adbf8fc6d9f_images.jpg
51499,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Denizen Women Blue Jeans,2985,171,4.8,http://assets.myntassets.com/v1/images/style/properties/689197cf54631e679c2db7ec742a6e09_images.jpg
55805,Women,Apparel,Loungewear and Nightwear,Night suits,Pink,Summer,Casual,SDL by Sweet Dreams Women Pink & Black Printed Night Suit S11-3134,196,162,2.4,http://assets.myntassets.com/v1/images/style/properties/SDL-by-Sweet-Dreams-Women-Pink---Black-Pyjama-Set_29ef1a45af8f10f5c12737350c74cfc5_images.jpg
7709,Women,Apparel,Bottomwear,Jeans,Black,Fall,Casual,Jealous 21 Women's Aaren Black Jegging,232,321,2.1,http://assets.myntassets.com/v1/images/style/properties/dc428dc4301332468e7c6f8070c8f06b_images.jpg
28451,Women,Apparel,Bottomwear,Track Pants,Black,Summer,Casual,Urban Yoga Women Black Track Pants,370,176,4.4,http://assets.myntassets.com/v1/images/style/properties/07555cd5a97cd7ff5492fd344348dfcf_images.jpg
43960,Men,Apparel,Topwear,Shirts,Grey,Summer,Formal,Indigo Nation Men Grey Striped Shirt,2587,387,4.5,http://assets.myntassets.com/v1/images/style/properties/b150acdcab19e99002215aa95bffa983_images.jpg
8741,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,Indigo Nation Men Checks Shirt Navy Blue Shirts,612,112,3.1,http://assets.myntassets.com/v1/images/style/properties/91351f3c000928d10198c09cfa04611b_images.jpg
27419,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Black,Winter,Casual,Jockey Women Black Lounge Pants,2831,47,2.2,http://assets.myntassets.com/v1/images/style/properties/2ebe09ca473dc308c580e25f41fdd66f_images.jpg
22359,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,John Players Men Check Blue Shirt,422,149,3.0,http://assets.myntassets.com/v1/images/style/properties/d839e1d71382ca6708416dbf6bfa9054_images.jpg
49654,Women,Apparel,Bottomwear,Skirts,Grey,Summer,Casual,Mineral Women Grey Skirt,1742,209,3.5,http://assets.myntassets.com/v1/images/style/properties/4066aebdb467176a1e68e7b5c402130a_images.jpg
2049,Men,Apparel,Topwear,Tshirts,White,Summer,Sports,ADIDAS Men's Slim Fit White T-shirt,2711,237,3.3,http://assets.myntassets.com/v1/images/style/properties/5b7333bbf40e95f4c57e24d65903288d_images.jpg
33019,Women,Apparel,Topwear,Kurtas,Yellow,Summer,Ethnic,Mother Earth Women Printed Yellow Kurta,2465,306,3.4,http://assets.myntassets.com/v1/images/style/properties/8025d48579dca906daf4b3a72407715b_images.jpg
11349,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Lee Men Blue Chicago Fit Jeans,1811,89,3.4,http://assets.myntassets.com/v1/images/style/properties/cd76a36fca88fe74d1d25ee7fd96881a_images.jpg
24892,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,United Colors of Benetton Men Black T-shirt,499,453,2.4,http://assets.myntassets.com/v1/images/style/properties/7806d266865c89cb087a259ab7250e01_images.jpg
58514,Women,Apparel,Topwear,Tops,Grey,Summer,Casual,Tonga Women Grey Top,270,397,3.8,http://assets.myntassets.com/v1/images/style/properties/Tonga-Women-Grey-Top_f73ea340974e7cc7cb4db18f7889cec7_images.jpg
38637,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,Nike Men Red Delhi T-shirt,366,303,4.9,http://assets.myntassets.com/v1/images/style/properties/048477a26c1da1d6aa87134c253ab97b_images.jpg
4944,Men,Apparel,Topwear,Shirts,White,Summer,Casual,Gini and Jony Boy's Kaleb White Brown Infant Kidswear,1857,365,2.7,http://assets.myntassets.com/v1/images/style/properties/a8b30e5a5ba28fc928c0b64cda5811e4_images.jpg
10861,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,Wrangler Men Dirt Riders White T-Shirts,2057,126,2.9,http://assets.myntassets.com/v1/images/style/properties/adf22f809f604e821145a616e4766061_images.jpg
59600,Women,Apparel,Saree,Sarees,Rust,Fall,Ethnic,FNF Rust Wedding Collection Sari,1364,7,4.7,http://assets.myntassets.com/v1/images/style/properties/FNF-Rust---Green-Collection-for-Wedding-Sari_8a5ee22b73ef48ec683e77ba3b8de5a4_images.jpg
54923,Girls,Apparel,Bottomwear,Capris,Olive,Summer,Casual,Do u speak Green Girls Olive 3/4 Pant,2581,28,2.8,http://assets.myntassets.com/v1/images/style/properties/Do-u-speak-Green-Girls-Olive-34-Pant_62311570aeebd7385030de554584a065_images.jpg
17278,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,U.S. Polo Assn. Men Printed  Steeple Grey Tshirt,1358,363,3.2,http://assets.myntassets.com/v1/images/style/properties/b6ce9035b4f54b8733940f2f10e2e0d4_images.jpg
31588,Men,Apparel,Topwear,Tshirts,Maroon,Summer,Casual,Mark Taylor Men Printed Maroon T-shirt,1052,33,4.9,http://assets.myntassets.com/v1/images/style/properties/d6c2a243dd5227d7ae5d10156477c38a_images.jpg
18230,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,Manchester United Men Printed White Tshirt,2915,313,4.3,http://assets.myntassets.com/v1/images/style/properties/4a8e310b6a7184ea58ad3a7dc8590b27_images.jpg
23871,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,ADIDAS Men Grey Striped T-shirt,1984,251,2.2,http://assets.myntassets.com/v1/images/style/properties/be625a96a46f91544eb611751026314f_images.jpg
9667,Men,Apparel,Topwear,Shirts,Purple,Fall,Casual,Indigo Nation Men Bling Red Black Shirts,582,29,3.4,http://assets.myntassets.com/v1/images/style/properties/ceb79e65e6f47c0364f0e4dec3331178_images.jpg
16198,Men,Apparel,Bottomwear,Tracksuits,Black,Fall,Sports,Puma Men Poly Knitted Black Tracksuit,2835,235,4.2,http://assets.myntassets.com/v1/images/style/properties/0d44368c0dedf58c07d1ff32ee194abc_images.jpg
3953,Women,Apparel,Topwear,Tshirts,Red,Summer,Casual,Jealous 21 Women's Red Peace T-shirt,1054,257,3.8,http://assets.myntassets.com/v1/images/style/properties/812fff8546b72c2f4bea1cf9a0ac0f13_images.jpg
28697,Women,Apparel,Topwear,Kurtas,Black,Summer,Ethnic,W Women Printed Black Kurta,2707,24,3.5,http://assets.myntassets.com/v1/images/style/properties/7cc9d6974c744535b7343cc863082311_images.jpg
12538,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,Casual,Puma Men Solid Blue Track Pants,2138,414,5.0,http://assets.myntassets.com/v1/images/style/properties/eb3a69a17b6a64c1ad62a00796b91824_images.jpg
8587,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,Scullers Men Red Check Shirt,1287,220,2.3,http://assets.myntassets.com/v1/images/style/properties/d9497aae4ed436340a1b6764ddc052ce_images.jpg
42248,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,Sepia Women Pink Top,1621,7,2.3,http://assets.myntassets.com/v1/images/style/properties/e0da05b38a2fe03cace0a8fbddc65006_images.jpg
9455,Men,Apparel,Topwear,Shirts,Red,Fall,Formal,John Miller Men Red Striped Shirt,2433,113,2.2,http://assets.myntassets.com/v1/images/style/properties/b51ddd8d00fdcb3261069363d18b6763_images.jpg
18002,Women,Apparel,Bottomwear,Capris,Black,Summer,Sports,Puma Women Essential Skinny Black 3/4 Pant,2873,228,2.4,http://assets.myntassets.com/v1/images/style/properties/c6a98b1107df02d5791d0006235939df_images.jpg
1638,Unisex,Apparel,Bottomwear,Swimwear,Blue,Fall,Sports,Nabaiji Swimming Goggles Blue Black,2233,118,2.4,http://assets.myntassets.com/v1/images/style/properties/332172e96e45f1a6d5ba979215736176_images.jpg
32903,Women,Apparel,Bottomwear,Shorts,Red,Summer,Casual,Allen Solly Women Red Shorts,1642,167,2.3,http://assets.myntassets.com/v1/images/style/properties/Allen-Solly-Women-Red-Shorts_a99033bbbb95bbf0b9cc2945a99e5f18_images.jpg
6079,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,UCB Men's Johny Collar With Two Tone Grey T-shirt,2219,380,2.0,http://assets.myntassets.com/v1/images/style/properties/4ac891da14f596c2e69f75cfb8d1a56a_images.jpg
29321,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports,ADIDAS Men Black Jersey,865,346,3.6,http://assets.myntassets.com/v1/images/style/properties/08ba360a042300fffa932e37235edd6d_images.jpg
26369,Women,Apparel,Topwear,Shirts,Blue,Summer,Casual,Arrow Woman Blue Shirt,2148,170,3.3,http://assets.myntassets.com/v1/images/style/properties/2b2bb303e1b844960d62d84888b226e0_images.jpg
33489,Men,Apparel,Topwear,Shirts,Green,Summer,Casual,Doodle Kids Boy Check Green Shirt,729,374,2.4,http://assets.myntassets.com/v1/images/style/properties/47d964476bfd4b4c30627d74c4f6a94d_images.jpg
56822,Men,Apparel,Bottomwear,Trousers,Beige,Summer,Casual,John Players Men Beige Shorts,1047,166,3.2,http://assets.myntassets.com/v1/images/style/properties/John-Players-Men-Beige-Shorts_121cc979460c6139c92c31e560abc152_images.jpg
40947,Boys,Apparel,Topwear,Tshirts,Red,Summer,Casual,Gini and Jony Boys Core Red T-shirt,1814,328,4.8,http://assets.myntassets.com/v1/images/style/properties/ecfcc90e4ae597955732adf2680b9fa3_images.jpg
39381,Men,Apparel,Bottomwear,Jeans,Black,Summer,Casual,Peter England Men Party Black Jeans,2175,384,2.8,http://assets.myntassets.com/v1/images/style/properties/78bf924de236777a9bc6662b076449e4_images.jpg
15977,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,Turtle Solid Men Red Shirt,2617,242,2.7,http://assets.myntassets.com/v1/images/style/properties/0a031662373e7c27ae1415f5afb76e42_images.jpg
32769,Men,Apparel,Topwear,Tshirts,Blue,Spring,Casual,Music Men Printed Blue T-shirt,1155,351,2.8,http://assets.myntassets.com/v1/images/style/properties/f811ce4aaa2f4c37fc962f2c069f0ee4_images.jpg
10439,Men,Apparel,Topwear,Tshirts,Brown,Fall,Casual,Flying Machine Men Walnut Brown Tshirts,516,146,4.8,http://assets.myntassets.com/v1/images/style/properties/6703b9bc9762e04f4e53afaa0aaecb3d_images.jpg
14099,Women,Apparel,Topwear,Tops,Pink,Fall,Casual,Flying Machine Women Solid Pink Tops,1603,198,3.5,http://assets.myntassets.com/v1/images/style/properties/1c2d217895f9a1bf02a20b09084491da_images.jpg
1852,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Inkfruit Men Ride It Or Die T-shirt,631,324,2.0,http://assets.myntassets.com/v1/images/style/properties/2e95da933ac14a9c46b2629146a5ad51_images.jpg
30802,Men,Apparel,Topwear,Shirts,Blue,Summer,Ethnic,Fabindia Men Blue Shirt,208,313,2.6,http://assets.myntassets.com/v1/images/style/properties/51e88043cd7d2b28569c641fdb2fdc4c_images.jpg
26967,Women,Apparel,Topwear,Tops,Navy Blue,Summer,Casual,Jealous 21 Women Check Navy Blue Top,2328,451,2.1,http://assets.myntassets.com/v1/images/style/properties/85d720a91f528535d65276aabff0ee69_images.jpg
27089,Women,Apparel,Topwear,Kurtas,Brown,Summer,Ethnic,Aneri Women Jazz Brown Kurta,2948,41,2.1,http://assets.myntassets.com/v1/images/style/properties/fb270d2a6f06ba2d0736b2700ee916eb_images.jpg
19786,Men,Apparel,Topwear,Tshirts,Navy Blue,Winter,Casual,U.S. Polo Assn. Men Solid Navy Blue Tshirt,2273,433,4.9,http://assets.myntassets.com/v1/images/style/properties/4dcc3b32e48ebb49502a3384edff6ccf_images.jpg
24091,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,Manchester United Men Navy Blue Striped T-shirt,2910,60,3.3,http://assets.myntassets.com/v1/images/style/properties/cd8e03fcea2341e5cf5dfad3a47734d3_images.jpg
33026,Women,Apparel,Topwear,Kurtas,Pink,Fall,Ethnic,Mother Earth Women Pink Kurta,2153,255,3.8,http://assets.myntassets.com/v1/images/style/properties/Mother-Earth-Women-Red-Kurta_573ea7192ffd5b39893b3eda44983b1f_images.jpg
41406,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual,Wrangler Women Pink T-shirt,2919,352,3.9,http://assets.myntassets.com/v1/images/style/properties/8801f4359aee713a7036663fd1684d60_images.jpg
11376,Women,Apparel,Topwear,Tops,Grey,Fall,Casual,United Colors Of Benetton Women Light Winter Grey Tops,512,168,3.7,http://assets.myntassets.com/v1/images/style/properties/9aeb7516044919916346d95f0a5d2c99_images.jpg
4381,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Superman Men's Silhouette Light Blue T-shirt,493,475,4.2,http://assets.myntassets.com/v1/images/style/properties/9af8eb6d150cbf09178137613fb1e594_images.jpg
7504,Women,Apparel,Topwear,Tshirts,Pink,Summer,Sports,Nike Women's Smash Pink T-shirt,1129,304,4.0,http://assets.myntassets.com/v1/images/style/properties/45238d144ec35bc28a35230fb0f7934b_images.jpg
22366,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,Ed Hardy Men New Tiger White T-Shirt,1945,436,3.4,http://assets.myntassets.com/v1/images/style/properties/b470ee8121b08981d0e1385aaf7b4f46_images.jpg
34203,Men,Apparel,Bottomwear,Track Pants,Charcoal,Winter,Casual,Proline Men Charcoal Grey Track Pants,2533,374,3.9,http://assets.myntassets.com/v1/images/style/properties/Proline-Men-Grey-Track-Pants_0bfd1e2ecdfb383b0b95593b68ef704d_images.jpg
13421,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,United Colors of Benetton Men Stripes Black Polo T-shirts,1805,66,4.4,http://assets.myntassets.com/v1/images/style/properties/783442c36bbe6603d9bd4b370af1bf9f_images.jpg
27614,Men,Apparel,Bottomwear,Trousers,Beige,Summer,Casual,Scullers Men Beige Trousers,711,312,2.2,http://assets.myntassets.com/v1/images/style/properties/40b830e01b25eee921ea6c1ba16f1629_images.jpg
16361,Men,Apparel,Topwear,Shirts,Maroon,Fall,Formal,Peter England Men Stripes Maroon Shirt,623,372,2.1,http://assets.myntassets.com/v1/images/style/properties/9eb242530f597631a641415ccee785eb_images.jpg
46411,Men,Apparel,Topwear,Sweatshirts,Black,Summer,Casual,ADIDAS Men Black Sweatshirt,2084,325,3.9,http://assets.myntassets.com/v1/images/style/properties/261167465883f9d74752dfbcb912fa60_images.jpg
34031,Boys,Apparel,Topwear,Shirts,Blue,Summer,Casual,Gini and Jony Boys Check Blue Shirt,1448,285,2.7,http://assets.myntassets.com/v1/images/style/properties/0f5f0082a3413804e4f2adc80d59a3bb_images.jpg
31543,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,Classic Polo Men Striped Navy Blue T-shirt,2146,175,3.8,http://assets.myntassets.com/v1/images/style/properties/4a043d1c950303676ebb777a1f31efde_images.jpg
27426,Women,Apparel,Bottomwear,Shorts,Grey Melange,Winter,Casual,Jockey Women Grey Melange Shorts,1214,238,2.2,http://assets.myntassets.com/assets/images/27426/2016/2/8/11454933652080-Jockey-Women-Grey-Melange-Shorts-1291454933651500-1.jpg
