id,gender,mcat,scat,name,color,season,usage,brand,price,no of ratings,avg rating
28836,Women,Apparel,Topwear,Kurtas,Multi,Summer,Ethnic,BIBA Women Printed Multi Coloured Kurta,1312,441,3.2
31127,Girls,Apparel,Dress,Dresses,Black,Summer,Casual,Gini and Jony Girls Black Dress,2284,331,2.4
11520,Women,Apparel,Bottomwear,Jeans,Black,Fall,Casual,United Colors of Benetton Women Denim Black Jeans,2500,120,3.7
40382,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,Tokyo Talkies Women Pink Top,1525,260,3.8
14052,Men,Apparel,Topwear,Shirts,White,Fall,Casual,Flying Machine Men Solid White Shirts,1196,387,2
53795,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Puma Men Black T-shirt,1556,318,4.2
39178,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,Aneri Women Blue & Brown Printed Kurta,2656,331,3.4
32590,Women,Apparel,Bottomwear,Shorts,Brown,Summer,Casual,ONLY Women Brown Shorts,2946,293,2.5
11712,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,Lee Men Solid Blue Shirts,713,149,3.2
25527,Women,Apparel,Topwear,Shirts,Green,Summer,Casual,Wrangler Women Stella Green Shirt,2817,280,3.5
57107,Women,Apparel,Topwear,Tops,Olive,Summer,Casual,Elle Women Green Essentials Top,720,497,3.5
52475,Women,Apparel,Loungewear and Nightwear,Bath Robe,White,Winter,,Red Rose White & Red Dot Print Bath Robe,1396,231,4.7
50322,Women,Apparel,Topwear,Kurtas,Black,Summer,Ethnic,Aurelia Women Black Kurta,1877,462,4.4
13879,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,Scullers Men Check Red Shirts,392,88,2.7
46247,Women,Apparel,Topwear,Tunics,Pink,Summer,Casual,Fusion Beats Women Dark Pink Tunic,1627,79,3.2
7160,Women,Apparel,Topwear,Tunics,Purple,Fall,Casual,Scullers For Her Women Fashion Summer Lite Aubergine Tunics,2320,13,2
27270,Women,Apparel,Topwear,Kurtas,Maroon,Fall,Ethnic,Mother Earth Women Printed Maroon Kurta,1324,50,3.8
12197,Men,Apparel,Topwear,Tshirts,Orange,Summer,Casual,Basics Men Orange Polo T-shirt,2697,373,3.7
31315,Women,Apparel,Topwear,Kurtas,Brown,Summer,Ethnic,W Women Brown Kurta,1468,248,4.1
6274,Women,Apparel,Topwear,Tshirts,Green,Summer,Casual,UCB Women's Crystal Benetton Green T-shirt,1972,407,4.5
47153,Girls,Apparel,Bottomwear,Capris,Pink,Summer,Casual,Gini and Jony Girls Pink Capris,2808,205,2.5
17623,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,Sports,ADIDAS Men Solid Grey Track Pant,1427,342,4.9
51036,Women,Apparel,Loungewear and Nightwear,Nightdress,Lime Green,Summer,Casual,Enamor Women Lavender Nightdress,1145,365,4.1
26958,Women,Apparel,Topwear,Shirts,Teal,Summer,Casual,Jealous 21 Women Teal Shirt,626,123,4.2
13283,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,Gini and Jony Kids Boys Check Blue Shirts,1449,396,3.8
3706,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Classic Polo Men's Grey Red & Brown Stripe T-shirt,850,212,4.8
26164,Men,Apparel,Bottomwear,Trousers,Grey,Summer,Formal,John Miller Men Striped Grey Trousers,2682,134,4.1
40376,Women,Apparel,Topwear,Tops,Yellow,Summer,Casual,Tokyo Talkies Women Yellow Top,2761,399,2.7
10406,Women,Apparel,Dress,Dresses,Grey,Fall,Casual,United Colors of Benetton Women Solid Grey Dresses,2722,276,5
15174,Men,Apparel,Topwear,Tshirts,Yellow,Fall,Casual,Arrow Men Yellow Polo T-shirt,439,169,2.9
53761,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,Puma Men Green and Blue T-shirt,1323,401,3
37224,Women,Apparel,Topwear,Shirts,Purple,Summer,Casual,United Colors of Benetton Women Purple Shirt,2668,374,4.6
32564,Women,Apparel,Bottomwear,Trousers,Orange,Summer,Casual,ONLY Women Orange Trousers,2565,36,4.9
24401,Women,Apparel,Topwear,Kurtas,Brown,Summer,Ethnic,Vishudh Women Brown Printed Kurta,2563,15,2.7
40144,Girls,Apparel,Topwear,Tops,Pink,Summer,Casual,Gini and Jony Girls Pretty Blossom Pink Top,1430,233,3.6
15346,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,Nike Men Special Edition 3 Star Beed Black Tshirts,1037,478,3.5
52481,Women,Apparel,Loungewear and Nightwear,Baby Dolls,Pink,Winter,Casual,Red Rose Pink & Black Nightdress,1111,90,2.2
21173,Women,Apparel,Topwear,Shirts,Grey,Fall,Casual,s.Oliver Women Grey Shirt,158,305,3.2
40978,Boys,Apparel,Topwear,Tshirts,Red,Summer,Casual,Gini and Jony Boys United Red T-shirt,2831,487,2.1
14294,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,Classic Polo Men Stripes Black Tshirts,1279,408,3.4
9832,Women,Apparel,Topwear,Tshirts,Orange,Fall,Casual,Little Miss Women Printed Rust T-shirt,1133,229,3.6
23624,Girls,Apparel,Topwear,Tops,White,Fall,Casual,Doodle Kids Girls White I love Shopping Top,1756,180,2
6046,Men,Apparel,Topwear,Shirts,Green,Summer,Casual,UCB Men Logo Chest Green Shirt,1214,65,2.9
34693,Girls,Apparel,Bottomwear,Shorts,Pink,Summer,Casual,Allen Solly Kids Girls Poplin Pink Shorts,1566,339,4.5
7194,Women,Apparel,Topwear,Tops,White,Fall,Casual,Jealous 21 Women's BFF Printed White Top,2814,95,4.8
27284,Women,Apparel,Topwear,Kurtas,Brown,Fall,Ethnic,Mother Earth Women Dark Brown Kurta,2354,268,3.8
12163,Women,Apparel,Bottomwear,Leggings,Purple,Fall,Ethnic,Aurelia Women Solid Purple Leggings,1348,257,4.1
3534,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual,Myntra Women's I Want You Black T-shirt,1294,47,3.7
24065,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,Locomotive Men Checked Green Shirt,2828,295,3.6
1607,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,Sports,Reebok Men trackpant- male Track Pants,630,492,4.4
11382,Women,Apparel,Topwear,Tshirts,Grey,Fall,Casual,United Colors Of Benetton Women Light Winter Grey T-Shirts,2731,271,3.5
4375,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,Marvel Comics Men's Comic Poses Navy T-shirt,2772,111,4.2
22392,Women,Apparel,Topwear,Tops,White,Fall,Casual,ADIDAS Women Whalf Striper White Top,2879,320,2.9
23240,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,Aneri Women Ashna Blue Kurta,1322,149,3.4
31785,Women,Apparel,Topwear,Tops,Navy Blue,Summer,Casual,Lee Women Katie Navy Blue Top,2777,348,4.4
17849,Women,Apparel,Topwear,Tshirts,Grey,Fall,Casual,Flying Machine Women This & That Grey Tshirt,2560,439,2.2
29548,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,Classic Polo Men Printed Navy Blue T-shirt,743,494,3.3
16395,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,Levis Men Check Black Shirts,2943,315,2.8
51452,Women,Apparel,Topwear,Tops,White,Summer,Casual,Tonga Women White & Pink Top,1130,457,2.9
6610,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Spykar Men's Stinger Basket Ball Team White Blue Stripes T-shirt,1014,461,3.1
17247,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,U.S. Polo Assn. Men Stripes Blue Polo Tshirt,1414,128,2.5
23072,Men,Apparel,Bottomwear,Trousers,Navy Blue,Winter,Formal,Arrow Men Navy Blue Solid Trousers,1992,23,4.8
3362,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Myntra Men's Creative designs Black T-shirt,1007,26,3.7
9658,Men,Apparel,Topwear,Shirts,Maroon,Fall,Casual,Indigo Nation Men Reversible Bling Maroon Shirt,2533,347,3.8
38608,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Nike Men Grey T-shirt,2000,198,3.3
10062,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,Puma Men Puma runhard tee Grey Tshirts,1004,320,3.3
5095,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Wrangler Men's Greensboro Raw Edge Blue T-shirt,778,116,4.4
21725,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,Casual,ADIDAS Men Navy Blue Sweatshirt,1006,343,4.5
34038,Boys,Apparel,Topwear,Shirts,Red,Summer,Casual,Gini and Jony Boys Check Red Shirt,2318,370,3.8
28467,Women,Apparel,Topwear,Tshirts,Rust,Summer,Casual,Urban Yoga Women Printed Rust T-shirt,2093,393,5
16368,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,Formal,Peter England Men Stripes Charcoal Trouser,1902,309,4.2
8777,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,Indigo Nation Men Price catch Blue Shirts,1780,175,4.2
4986,Men,Apparel,Topwear,Tshirts,Red,Summer,Sports,ADIDAS Men Bayern Munchen Red Jersey,2001,277,2.9
39727,Women,Apparel,Topwear,Shirts,Blue,Summer,Formal,Arrow Woman Blue Shirt,2423,155,4.4
4388,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,DC Comics Lantern Arrow All Over Green T-shirt,2841,29,2.7
2843,Men,Apparel,Topwear,Tshirts,Pink,Summer,Casual,Mr.Men Men's Mr.Mischief Pink T-shirt,755,143,2.6
3991,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Mr.Men Men's Wave Rider White T-shirt,1980,344,4.8
29787,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Basics Men White T-shirt,1825,345,4.7
13428,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,United Colors of Benetton Men Printed White Tshirts,840,353,4.3
19112,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Campbell Men Pack of 3 Solid Tshirts,2840,63,2.5
32599,Women,Apparel,Topwear,Tops,Black,Summer,Casual,ONLY Women Black Top,2950,358,3.2
39171,Women,Apparel,Topwear,Kurtas,Pink,Summer,Ethnic,Aneri Women Pink & White Kurta,1370,317,4.6
57932,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,French Connection Men White T-shirt,2691,381,3.3
40985,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual,Gini and Jony Boys United White T-shirt,199,452,3.3
7169,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,Scullers Men Scul Navy Blue Shirt,1710,42,4.1
13870,Men,Apparel,Topwear,Shirts,Beige,Fall,Casual,Scullers Men Stripes Beige Shirts,2019,367,4.4
19576,Women,Apparel,Topwear,Tops,White,Summer,Casual,United Colors of Benetton Women White Top,905,137,4.3
7955,Men,Apparel,Topwear,Tshirts,Grey,Fall,Sports,Puma Men's Foundation Grey Polo T-shirt,1036,198,2.9
27279,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,Mother Earth Women Blue Kurta,2145,302,4.2
6887,Women,Apparel,Topwear,Jackets,Blue,Summer,Casual,Forever New Women Indigo Wash Blue Jacket,2567,243,3.7
27877,Women,Apparel,Topwear,Shirts,Navy Blue,Summer,Casual,Scullers For Her Women Printed Navy Blue Shirt,2488,298,4.9
6289,Men,Apparel,Topwear,Tshirts,Brown,Summer,Casual,Classic Polo Classic Polo Swiss Brown Tee T-Shirt,525,256,2.6
19744,Men,Apparel,Topwear,Jackets,Green,Fall,Casual,ADIDAS Originals Men Solid Green Jacket,2230,151,2.1
11529,Men,Apparel,Topwear,Sweaters,Grey,Fall,Casual,United Colors Of Benetton Men Heavy Winter Grey Sweaters,2599,298,4.3
1890,Men,Apparel,Topwear,Tshirts,Red,Winter,Casual,FIFA Mens Essentials Red T-shirt,2478,413,4.2
15189,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,Arrow Sport Men Solid Green Polo Tshirts,1970,203,3.8
39185,Women,Apparel,Topwear,Kurtas,Khaki,Summer,Ethnic,Aneri Women Khaki Kurta,1370,401,3.5
59060,Women,Apparel,Topwear,Kurtas,Red,Summer,Ethnic,Global Desi Women Multi Coloured Kurta,1671,460,4.8
4718,Girls,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,Disney Kids Girl's Summer Fun Fair Yellow Teen Kidswear,1888,94,4
56814,Women,Apparel,Topwear,Kurtis,Multi,Summer,Ethnic,Aneri Women Multi Coloured Kurti,1311,351,3.9
13884,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,Scullers Men Check Black Shirts,1806,304,2.6
19582,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,United Colors of Benetton Men Printed Grey TShirt,2697,159,3.2
6873,Women,Apparel,Dress,Dresses,Black,Summer,Casual,Forever New Women's Top Black Dress,2379,261,2.3
26951,Women,Apparel,Topwear,Tshirts,Teal,Summer,Casual,Jealous 21 Women Printed Teal T-shirt,1393,46,5
27883,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual,Scullers For Her Women Pink Shirt,656,295,4.8
30834,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,Fabindia Women Blue Kurta,2844,386,4.4
42428,Women,Apparel,Topwear,Kurtas,Brown,Summer,Ethnic,Aurelia Women Brown & Orange Kurta,346,251,4.9
12358,Men,Apparel,Topwear,Shirts,Cream,Fall,Formal,Reid & Taylor Men Solid Cream Shirts,913,182,2.9
9235,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,Mark Taylor Men Plain Blue Shirts,2099,21,4
53768,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Puma Men Blue T-shirt,2958,203,2.6
54915,Men,Apparel,Topwear,Tshirts,Cream,Summer,Casual,Do u speak Cream Men T-shirt,2575,235,3.9
9651,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,Indigo Nation Men Checks Green Shirts,2756,366,3.9
8783,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,Indigo Nation Men Bling PC Red Shirt,2763,370,5
4972,Men,Apparel,Topwear,Shirts,Green,Summer,Casual,Gini and Jony Boy's Kangaroo Green White Kidswear,2736,372,3.7
38601,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,Nike Men Printed Red T-shirt,835,63,3.2
59636,Women,Apparel,Saree,Sarees,Sea Green,Fall,Ethnic,FNF Sea Green Collection For Wedding Sari,1743,253,2.7
10857,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,Wrangler Men Rider Striper Polo White T-Shirts,2209,56,4.9
10259,Men,Apparel,Bottomwear,Trousers,Black,Fall,Formal,John Miller Men Reglur Black Trousers,938,29,3
59404,Women,Apparel,Topwear,Tops,Blue,Fall,Casual,Tokyo Talkies Women Blue Top,852,6,3.5
3965,Women,Apparel,Topwear,Tops,White,Summer,Casual,Jealous 21 Women White Sleeveless Top,1383,413,4.5
29773,Men,Apparel,Topwear,Shirts,Green,Summer,Casual,Wrangler Men Green Striped Shirt,1348,382,3.9
9463,Men,Apparel,Topwear,Shirts,White,Fall,Formal,John Miller Men White Shirt,856,435,3.9
20251,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,Wrangler Men Heavy Grey Tshirt,1030,289,3.2
14064,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,Flying Machine Men Pack of 2 Stripes Red Blue Tshirts,1896,72,4.4
5433,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,Nike Men's Speed Fury Red T-shirt,910,180,3
59299,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,U.S. Polo Assn. Men Striped Blue Shirt,1021,423,4.5
27848,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,Scullers For Her Navy Blue T-shirt,478,86,3
31111,Boys,Apparel,Bottomwear,Jeans,Black,Summer,Casual,Gini and Jony Boys Solid Black Jeans,1363,272,2.6
13241,Men,Apparel,Topwear,Jackets,White,Fall,Casual,Palm Tree Kids Boys Solid White Jackets,494,346,2.2
54586,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,Sushilas Women Printed Green Kurta,1124,109,3.9
43531,Women,Apparel,Topwear,Tops,Off White,Summer,Casual,French Connection Women Off White Top,1366,177,2.5
46271,Women,Apparel,Dress,Dresses,Blue,Summer,Casual,109F Blue A-Line Dress,2974,30,2.4
7156,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,Scullers Men Black Check Shirt,619,382,3.3
16501,Men,Apparel,Topwear,Tshirts,Brown,Fall,Casual,Locomotive Men Printed Brown TShirt,727,276,2.8
6084,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,UCB Men's Johny Collar With Two Tone White T-shirt,1772,276,2.7
19549,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,Casual,United Colors of Benetton Men Solid Grey Sweatshirt,1669,121,2.3
31323,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,Aurelia Women Printed Red Kurta,1855,78,3.6
57131,Women,Apparel,Topwear,Tops,Teal,Summer,Casual,Elle Women Teal Top,1537,398,2.5
40186,Women,Apparel,Topwear,Kurtis,Black,Summer,Ethnic,Mumbai Slang Women Pink & Black Kurti,632,166,4.3
59897,Women,Apparel,Dress,Dresses,Yellow,Fall,Casual,Femella Women Yellow Dress,1419,59,3.7
11724,Women,Apparel,Topwear,Shirts,Red,Fall,Casual,Lee Women Check Red Shirts,233,128,3.2
52443,Women,Apparel,Loungewear and Nightwear,Nightdress,Green,Winter,Casual,Red Rose White & Green Nightdress,638,301,3.7
34235,Men,Apparel,Topwear,Tshirts,Cream,Summer,Casual,Proline Men Cream-Coloured Polo T-Shirt,764,196,4.9
7532,Men,Apparel,Topwear,Tshirts,Blue,Summer,Sports,Nike Men's Encourage Blue T-shirt,2622,494,5
22350,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,John Players Men Check Blue Shirt,805,310,3.7
2040,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,ADIDAS Mens Fire White Polo T-shirt,2529,171,3.6
13417,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,United Colors of Benetton Men Solid Blue Shirts,1504,147,2
27622,Men,Apparel,Bottomwear,Trousers,Grey,Summer,Casual,Scullers Men Grey Trousers,2078,472,3.5
3192,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Tantra Men's Prism Black T-shirt,953,289,3.6
11340,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Lee Men Blue Chicago Fit Jeans,2680,118,3.5
52027,Unisex,Apparel,Topwear,Rain Jacket,Navy Blue,Summer,,Just Natural Unisex Navy Blue Rain Jacket,2830,169,4.8
36562,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Jack & Jones Men Dino White T-shirt,1759,174,4.2
11172,Men,Apparel,Topwear,Sweaters,Red,Fall,Casual,Scullers Men Stripes Red Sweaters,2174,380,2.3
39718,Women,Apparel,Topwear,Tops,Beige,Summer,Casual,Arrow Woman Beige Top,1526,314,3.1
41602,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,Casual,Basics Men Navy Shirt,850,247,4.4
33222,Women,Apparel,Topwear,Tunics,Brown,Summer,Casual,Sepia Women Brown Tunic,1022,49,2.2
36750,Girls,Apparel,Dress,Dresses,Navy Blue,Summer,Casual,Little Miss Girls Chatterbox Navy Blue Dress,1078,487,4.9
34007,Girls,Apparel,Topwear,Tops,Pink,Summer,Casual,Gini and Jony Girls Pink Top,903,427,3
17285,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,U.S. Polo Assn. Men Solid Black  polo Tshirt,1313,182,3.7
28458,Women,Apparel,Bottomwear,Capris,Blue,Summer,Sports,Urban Yoga Women Blue Capris,500,295,4.8
16357,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,Peter England Men Stripes Blue Shirt,2497,487,3.9
7700,Women,Apparel,Topwear,Tops,Pink,Fall,Casual,Jealous 21 Women's All Girls Dying Jealousy Pink Top,1794,412,3.8
27410,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Multi,Summer,Casual,Jockey Women Assorted Lounge Pants,577,140,4
2272,Men,Apparel,Topwear,Tshirts,Blue,Fall,Sports,Nike Mens Blue Polo T-shirt,398,22,3.7
8748,Men,Apparel,Topwear,Shirts,Orange,Fall,Casual,Indigo Nation Men Plain Orange Shirts,1647,225,4.4
16191,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,Puma Men Graphic White TShirt,1320,144,2.5
12531,Women,Apparel,Topwear,Sweatshirts,Pink,Fall,Casual,Puma Women Solid Pink Sweatshirts,1863,42,4
42241,Women,Apparel,Topwear,Tops,Purple,Summer,Casual,Sepia Women Purple Top,1220,155,3.6
24053,Men,Apparel,Topwear,Tshirts,Charcoal,Fall,Casual,Locomotive Men Printed Charcoal T-shirt,2673,44,2.7
10054,Boys,Apparel,Topwear,Tshirts,Blue,Summer,Sports,Reebok Kids Kkr Boy's Premium Blue Jerseys,1069,283,2.4
59609,Women,Apparel,Saree,Sarees,Khaki,Fall,Ethnic,FNF Khaki Collection for Wedding Sari,2167,104,4.6
17271,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,U.S. Polo Assn. Men Stripes DK.Grey Polo Tshirt,243,426,4.6
23044,Women,Apparel,Bottomwear,Leggings,Brown,Fall,Casual,Arrow Woman Brown Jeggings,2494,171,3.8
51464,Women,Apparel,Topwear,Tops,Olive,Summer,Casual,Tonga Women Olive Top,2221,127,3
30453,Men,Apparel,Bottomwear,Jeans,White,Summer,Casual,Deni Yo Men White Jeans,2603,458,3.5
2286,Men,Apparel,Topwear,Sweatshirts,Black,Fall,Sports,Nike Men Black Sweatshirt,2833,402,2.1
31581,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Mark Taylor Men Printed Blue T-shirt,972,387,4.9
3354,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Myntra Men's I Give 100 Percent Work White T-shirt,1685,318,2
24605,Women,Apparel,Apparel Set,Kurta Sets,Pink,Fall,Ethnic,Vishudh Women Pink Churidar Kurta with Dupatta,432,84,3.1
10430,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,Flying Machine Men Ydc Blue Shirts,1740,240,4.8
56225,Men,Apparel,Loungewear and Nightwear,Night suits,Black,Summer,Casual,SDL by Sweet Dreams Men Black & Grey Pyjama Set,737,370,4.3
39388,Men,Apparel,Bottomwear,Jeans,Black,Summer,Casual,Peter England Men Black Jeans,505,6,2.2
14090,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,Flying Machine Men Stripes Blue Polo Tshirts,1247,50,4.1
37212,Men,Apparel,Topwear,Shirts,Pink,Summer,Casual,United Colors of Benetton Men Pink Shirt,961,193,3
6242,Women,Apparel,Topwear,Tshirts,Purple,Summer,Casual,Lee Women's Rihana Purple T-shirt,2070,43,3.8
17615,Boys,Apparel,Topwear,Tshirts,White,Fall,Casual,Doodle Boys living Upto White Tshirt,2413,338,2.7
3730,Men,Apparel,Topwear,Tshirts,Yellow,Summer,Sports,CSK Mens Fangear Yellow Jersey,1849,307,3.3
26152,Men,Apparel,Bottomwear,Trousers,Grey,Summer,Formal,John Miller Men Striped Grey Trousers,2117,385,2
12367,Men,Apparel,Topwear,Shirts,White,Fall,Formal,Reid & Taylor Men White Shirt,2844,240,2.2
54572,Women,Apparel,Topwear,Kurtas,Pink,Summer,Ethnic,Sushilas Women Multi Coloured Kurta,830,102,3.3
46285,Women,Apparel,Dress,Dresses,Multi,Summer,Casual,109F Women Multi Coloured Dress,1542,139,4.3
51232,Women,Apparel,Topwear,Kurtas,Green,Fall,Ethnic,Satya Paul Women Green Printed Kaftan,547,207,4.2
9804,Men,Apparel,Topwear,Shirts,Black,Fall,Formal,John Miller Men Black Checks Shirts,1428,443,4.4
6070,Women,Apparel,Topwear,Tshirts,Blue,Summer,Casual,UCB Women's Young Pigment Blue T-shirt,2482,263,2.3
26360,Women,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Arrow Woman Grey T-shirt,2107,212,3.6
12155,Women,Apparel,Bottomwear,Leggings,Beige,Fall,Ethnic,Aurelia Women Solid Beige Leggings,568,111,2.5
3502,Women,Apparel,Topwear,Tshirts,Black,Fall,Sports,ADIDAS Women's Black T-shirt,1174,176,3.3
10602,Men,Apparel,Topwear,Tshirts,Red,Fall,Sports,Nike Men Football Soccer Red Jerseys,1117,68,2.4
20097,Women,Apparel,Topwear,Kurtas,White,Fall,Ethnic,Diva Women Printed White Kurta,2259,432,2.3
15370,Women,Apparel,Topwear,Sweatshirts,Pink,Fall,Casual,Urban Yoga Women Solid Pink Sweatshirts,552,283,4.2
21145,Women,Apparel,Topwear,Shirts,Black,Fall,Casual,s.Oliver Women Printed Black Shirt,505,360,4.6
4727,Boys,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Disney Kids Boy's Regatta Annual Blue Teen Kidswear,2692,404,3
1609,Women,Apparel,Topwear,Sweatshirts,Pink,Fall,Sports,Reebok Women Boat-Neck Wildberry Sweatshirt,2477,17,4.2
59403,Women,Apparel,Topwear,Tshirts,White,Fall,Casual,Tokyo Talkies Women White T-shirt,921,355,3.5
29774,Men,Apparel,Topwear,Shirts,Purple,Summer,Casual,Wrangler Men Purple Striped Shirt,2215,187,3.1
3962,Women,Apparel,Topwear,Tops,Black,Summer,Casual,Jealous 21 Women Black Shimmery Falling Neck Top,1221,194,4.4
9464,Men,Apparel,Topwear,Shirts,White,Fall,Formal,John Miller Men  White Shirt,2591,175,3.6
17249,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,U.S. Polo Assn. Men Printed Limoges Blue Tshirt,1690,132,3.8
29546,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Classic Polo Men Black T-shirt,2940,268,4.6
9656,Men,Apparel,Topwear,Shirts,Maroon,Fall,Casual,Indigo Nation Men Bling Technification Red Black Shirts,845,79,3.9
18201,Men,Apparel,Topwear,Jackets,Olive,Fall,Casual,Nike Men Casual Olive Jacket,2300,167,4
